order_id,product_id,rank
3224029,49,8
3224029,27,9
3224029,1,10
3224311,31,1
3224311,39,2
3224311,27,3
3224311,51,4
3224311,36,5
3224311,38,6
3224311,18,7
3224311,13,8
3224311,9,9
3224311,63,10
3224311,57,11
3224312,4,1
3224312,2,2
3224312,48,3
3224312,6,4
3224312,45,5
3224312,43,6
3224312,36,7
3224312,3,8
3224312,11,9
3224312,42,10
3224354,51,1
3224354,31,2
3224354,39,3
3224354,38,4
3224354,60,5
3224354,59,6
3224354,50,7
3224354,27,8
3224354,7,9
3224354,35,10
3224354,52,11
3224372,4,1
3224372,40,2
3224372,2,3
3224372,12,4
3224372,35,5
3224372,28,6
3224372,7,7
3224372,5,8
3224372,8,9
3224372,61,10
3224663,41,1
3224663,15,2
3224663,4,3
3224663,23,4
3224663,50,5
3224663,1,6
3224663,32,7
3224663,43,8
3224663,13,9
3224663,11,10
3224843,12,1
3224843,4,2
3224843,41,3
3224843,28,4
3224843,1,5
3224843,15,6
3224843,45,7
3224843,11,8
3224843,62,9
3224843,26,10
3224843,8,11
3224892,1,1
3224892,7,2
3224892,42,3
3224892,2,4
3224892,21,5
3224892,58,6
3224892,28,7
3224892,35,8
3224892,27,9
3224892,41,10
3224892,55,11
3224892,19,12
3225111,31,1
3225111,41,2
3225111,35,3
3225111,7,4
3225111,28,5
3225111,5,6
3225111,27,7
3225111,39,8
3225111,19,9
3225111,53,10
3225172,46,1
3225172,17,2
3225172,50,3
3225172,61,4
3225172,41,5
3225172,36,6
3225172,25,7
3225172,6,8
3225172,11,9
3225172,13,10
3225173,39,1
3225173,31,2
3225173,41,3
3225173,33,4
3225173,8,5
3225173,3,6
3225173,15,7
3225173,29,8
3225173,57,9
3225173,44,10
3225173,42,11
3225173,37,12
3225173,11,13
3225173,52,14
3225227,53,1
3225227,42,2
3225227,28,3
3225227,33,4
3225227,46,5
3225227,1,6
3225227,9,7
3225227,15,8
3225227,10,9
3225227,40,10
3225227,54,11
3225230,30,1
3225230,42,2
3225230,23,3
3225230,12,4
3225230,54,5
3225230,52,6
3225230,40,7
3225230,27,8
3225230,31,9
3225230,44,10
3225230,50,11
3225230,35,12
3225294,16,1
3225294,12,2
3225294,48,3
3225294,31,4
3225294,36,5
3225294,14,6
3225294,51,7
3225294,15,8
3225294,42,9
3225294,27,10
3225294,9,11
3225294,19,12
3225322,17,1
3225322,19,2
3225322,4,3
3225322,41,4
3225322,54,5
3225322,39,6
3225322,6,7
3225322,49,8
3225322,44,9
3225322,3,10
3225386,35,1
3225386,16,2
3225386,37,3
3225386,6,4
3225386,4,5
3225386,12,6
3225386,2,7
3225386,36,8
3225386,58,9
3225386,13,10
3225386,32,11
3225386,8,12
3225647,9,1
3225647,35,2
3225647,7,3
3225647,28,4
3225647,6,5
3225647,3,6
3225647,54,7
3225647,40,8
3225647,4,9
3225647,8,10
3225660,4,1
3225660,52,2
3225660,57,3
3225660,35,4
3225660,25,5
3225660,33,6
3225660,21,7
3225660,45,8
3225660,24,9
3225660,27,10
3225844,30,1
3225844,31,2
3225844,49,3
3225844,26,4
3225844,1,5
3225844,25,6
3225844,34,7
3225844,39,8
3225844,36,9
3225844,2,10
3225869,27,1
3225869,12,2
3225869,42,3
3225869,4,4
3225869,40,5
3225869,48,6
3225869,2,7
3225869,6,8
3225869,7,9
3225869,1,10
3225952,36,1
3225952,31,2
3225952,18,3
3225952,21,4
3225952,12,5
3225952,50,6
3225952,63,7
3225952,37,8
3225952,22,9
3225952,9,10
3226031,36,1
3226031,13,2
3226031,12,3
3226031,11,4
3226031,59,5
3226031,45,6
3226031,23,7
3226031,1,8
3226031,55,9
3226031,4,10
3226124,20,1
3226124,22,2
3226124,4,3
3226124,1,4
3226124,16,5
3226124,49,6
3226124,48,7
3226124,56,8
3226124,46,9
3226124,55,10
3226224,12,1
3226224,4,2
3226224,41,3
3226224,55,4
3226224,15,5
3226224,53,6
3226224,51,7
3226224,23,8
3226224,6,9
3226224,26,10
3226224,3,11
3226249,38,1
3226249,31,2
3226249,17,3
3226249,26,4
3226249,22,5
3226249,52,6
3226249,35,7
3226249,56,8
3226249,37,9
3226249,29,10
3226260,51,1
3226260,4,2
3226260,27,3
3226260,45,4
3226260,50,5
3226260,37,6
3226260,7,7
3226260,11,8
3226260,1,9
3226260,40,10
3226260,42,11
3226824,13,1
3226824,25,2
3226824,21,3
3226824,4,4
3226824,35,5
3226824,7,6
3226824,23,7
3226824,39,8
3226824,38,9
3226824,56,10
3226927,12,1
3226927,2,2
3226927,8,3
3226927,35,4
3226927,7,5
3226927,23,6
3226927,45,7
3226927,41,8
3226927,17,9
3226927,50,10
3226927,13,11
3226989,33,1
3226989,23,2
3226989,5,3
3226989,15,4
3226989,4,5
3226989,41,6
3226989,36,7
3226989,51,8
3226989,37,9
3226989,12,10
3227084,6,1
3227084,14,2
3227084,31,3
3227084,12,4
3227084,35,5
3227084,16,6
3227084,11,7
3227084,52,8
3227084,1,9
3227084,51,10
3227116,4,1
3227116,32,2
3227116,7,3
3227116,60,4
3227116,26,5
3227116,51,6
3227116,20,7
3227116,50,8
3227116,1,9
3227116,52,10
3227116,13,11
3227211,32,1
3227211,30,2
3227211,35,3
3227211,1,4
3227211,4,5
3227211,16,6
3227211,45,7
3227211,46,8
3227211,12,9
3227211,42,10
3227211,5,11
3227211,33,12
3227211,6,13
3227211,7,14
3227296,12,1
3227296,23,2
3227296,19,3
3227296,15,4
3227296,44,5
3227296,53,6
3227296,1,7
3227296,5,8
3227296,29,9
3227296,13,10
3227296,56,11
3227479,33,1
3227479,44,2
3227479,35,3
3227479,25,4
3227479,21,5
3227479,28,6
3227479,40,7
3227479,1,8
3227479,14,9
3227479,62,10
3227580,28,1
3227580,13,2
3227580,18,3
3227580,36,4
3227580,14,5
3227580,50,6
3227580,4,7
3227580,52,8
3227580,38,9
3227580,19,10
3227580,12,11
3227580,1,12
3227687,40,1
3227687,46,2
3227687,17,3
3227687,30,4
3227687,4,5
3227687,12,6
3227687,8,7
3227687,57,8
3227687,53,9
3227687,16,10
3227687,15,11
3227687,48,12
3227687,19,13
3227687,55,14
3227833,16,1
3227833,6,2
3227833,4,3
3227833,29,4
3227833,10,5
3227833,1,6
3227833,7,7
3227833,61,8
3227833,21,9
3227833,42,10
3227915,36,1
3227915,7,2
3227915,21,3
3227915,1,4
3227915,12,5
3227915,23,6
3227915,40,7
3227915,52,8
3227915,35,9
3227915,8,10
3228131,49,1
3228131,31,2
3228131,5,3
3228131,12,4
3228131,38,5
3228131,3,6
3228131,13,7
3228131,37,8
3228131,27,9
3228131,29,10
3228132,31,1
3228132,12,2
3228132,7,3
3228132,1,4
3228132,27,5
3228132,23,6
3228132,28,7
3228132,34,8
3228132,5,9
3228132,11,10
3228132,35,11
3228132,3,12
3228158,23,1
3228158,46,2
3228158,20,3
3228158,41,4
3228158,36,5
3228158,38,6
3228158,44,7
3228158,7,8
3228158,58,9
3228158,51,10
3228363,4,1
3228363,41,2
3228363,1,3
3228363,43,4
3228363,7,5
3228363,36,6
3228363,32,7
3228363,21,8
3228363,30,9
3228363,42,10
3228415,60,1
3228415,28,2
3228415,38,3
3228415,48,4
3228415,9,5
3228415,16,6
3228415,4,7
3228415,52,8
3228415,13,9
3228415,26,10
3228415,54,11
3228415,27,12
3228415,62,13
3228415,37,14
3228415,32,15
3228461,39,1
3228461,41,2
3228461,7,3
3228461,13,4
3228461,46,5
3228461,48,6
3228461,11,7
3228461,52,8
3228461,36,9
3228461,16,10
3228546,51,1
3228546,12,2
3228546,23,3
3228546,2,4
3228546,29,5
3228546,28,6
3228546,13,7
3228546,35,8
3228546,19,9
3228546,62,10
3228546,6,11
3228546,44,12
3228546,42,13
3228612,31,1
3228612,41,2
3228612,54,3
3228612,32,4
3228612,40,5
3228612,3,6
3228612,43,7
3228612,57,8
3228612,5,9
3228612,19,10
3228612,27,11
3228612,33,12
3228648,13,1
3228648,2,2
3228648,1,3
3228648,28,4
3228648,12,5
3228648,32,6
3228648,31,7
3228648,36,8
3228648,23,9
3228648,16,10
3228648,54,11
3228739,23,1
3228739,6,2
3228739,4,3
3228739,54,4
3228739,19,5
3228739,37,6
3228739,36,7
3228739,26,8
3228739,5,9
3228739,35,10
3228847,18,1
3228847,14,2
3228847,55,3
3228847,54,4
3228847,44,5
3228847,4,6
3228847,13,7
3228847,24,8
3228847,7,9
3228847,11,10
3228847,53,11
3228847,45,12
3228994,49,1
3228994,18,2
3228994,56,3
3228994,6,4
3228994,42,5
3228994,31,6
3228994,1,7
3228994,53,8
3228994,52,9
3228994,26,10
3228994,36,11
3229073,31,1
3229073,12,2
3229073,14,3
3229073,5,4
3229073,21,5
3229073,28,6
3229073,25,7
3229073,1,8
3229073,55,9
3229073,13,10
3229073,7,11
3229073,44,12
3229073,11,13
3229073,30,14
3229073,35,15
3229073,54,16
3229180,51,1
3229180,4,2
3229180,59,3
3229180,27,4
3229180,12,5
3229180,23,6
3229180,15,7
3229180,21,8
3229180,52,9
3229180,44,10
3229254,15,1
3229254,27,2
3229254,51,3
3229254,40,4
3229254,13,5
3229254,14,6
3229254,23,7
3229254,30,8
3229254,28,9
3229254,41,10
3229254,54,11
3229254,11,12
3229254,19,13
3229254,39,14
3229350,34,1
3229350,1,2
3229350,35,3
3229350,39,4
3229350,56,5
3229350,13,6
3229350,31,7
3229350,22,8
3229350,51,9
3229350,18,10
3229548,12,1
3229548,19,2
3229548,45,3
3229548,41,4
3229548,56,5
3229548,32,6
3229548,15,7
3229548,21,8
3229548,37,9
3229548,23,10
3229548,36,11
3229592,4,1
3229592,12,2
3229592,1,3
3229592,54,4
3229592,38,5
3229592,36,6
3229592,28,7
3229592,27,8
3229592,11,9
3229592,29,10
3229691,33,1
3229691,4,2
3229691,54,3
3229691,48,4
3229691,3,5
3229691,23,6
3229691,15,7
3229691,29,8
3229691,13,9
3229691,9,10
3230050,8,1
3230050,38,2
3230050,18,3
3230050,24,4
3230050,4,5
3230050,43,6
3230050,55,7
3230050,22,8
3230050,51,9
3230050,50,10
3230050,13,11
3230050,60,12
3230136,31,1
3230136,16,2
3230136,63,3
3230136,27,4
3230136,36,5
3230136,56,6
3230136,49,7
3230136,6,8
3230136,9,9
3230136,10,10
3230136,43,11
3230136,26,12
3230205,25,1
3230205,39,2
3230205,38,3
3230205,31,4
3230205,11,5
3230205,22,6
3230205,7,7
3230205,23,8
3230205,1,9
3230205,54,10
3230221,31,1
3230221,15,2
3230221,2,3
3230221,10,4
3230221,43,5
3230221,33,6
3230221,1,7
3230221,26,8
3230221,36,9
3230221,42,10
3230221,24,11
3230507,20,1
3230507,32,2
3230507,8,3
3230507,1,4
3230507,7,5
3230507,54,6
3230507,4,7
3230507,28,8
3230507,36,9
3230507,52,10
3230507,9,11
3230876,51,1
3230876,21,2
3230876,15,3
3230876,18,4
3230876,4,5
3230876,12,6
3230876,49,7
3230876,57,8
3230876,54,9
3230876,36,10
3231302,48,1
3231302,21,2
3231302,1,3
3231302,15,4
3231302,42,5
3231302,36,6
3231302,47,7
3231302,54,8
3231302,11,9
3231302,3,10
3231302,19,11
3231302,12,12
3231302,9,13
3231539,31,1
3231539,41,2
3231539,2,3
3231539,7,4
3231539,1,5
3231539,50,6
3231539,23,7
3231539,15,8
3231539,43,9
3231539,36,10
3231539,10,11
3231588,50,1
3231588,59,2
3231588,22,3
3231588,17,4
3231588,39,5
3231588,27,6
3231588,4,7
3231588,38,8
3231588,13,9
3231588,10,10
3231698,30,1
3231698,23,2
3231698,1,3
3231698,7,4
3231698,29,5
3231698,9,6
3231698,8,7
3231698,46,8
3231698,42,9
3231698,12,10
3231698,4,11
3231698,35,12
3231698,36,13
3231763,1,1
3231763,26,2
3231763,48,3
3231763,55,4
3231763,31,5
3231763,47,6
3231763,24,7
3231763,18,8
3231763,59,9
3231763,63,10
3231763,45,11
3231763,33,12
3232100,35,1
3232100,28,2
3232100,38,3
3232100,5,4
3232100,42,5
3232100,32,6
3232100,36,7
3232100,58,8
3232100,7,9
3232100,12,10
3232100,1,11
3232100,25,12
3232100,9,13
3232256,45,1
3232256,16,2
3232256,36,3
3232256,27,4
3232256,23,5
3232256,60,6
3232256,33,7
3232256,25,8
3232256,10,9
3232256,6,10
3232339,12,1
3232339,41,2
3232339,25,3
3232339,7,4
3232339,32,5
3232339,2,6
3232339,21,7
3232339,23,8
3232339,42,9
3232339,8,10
3232339,36,11
3232339,29,12
3232339,3,13
3232339,45,14
3232339,58,15
3232529,4,1
3232529,15,2
3232529,27,3
3232529,17,4
3232529,1,5
3232529,26,6
3232529,23,7
3232529,55,8
3232529,42,9
3232529,2,10
3232721,4,1
3232721,17,2
3232721,55,3
3232721,49,4
3232721,11,5
3232721,37,6
3232721,3,7
3232721,18,8
3232721,42,9
3232721,54,10
3232721,6,11
3232759,12,1
3232759,4,2
3232759,45,3
3232759,25,4
3232759,7,5
3232759,21,6
3232759,36,7
3232759,15,8
3232759,13,9
3232759,40,10
3232846,31,1
3232846,23,2
3232846,58,3
3232846,22,4
3232846,49,5
3232846,52,6
3232846,12,7
3232846,27,8
3232846,59,9
3232846,14,10
3232846,1,11
3232921,12,1
3232921,4,2
3232921,15,3
3232921,8,4
3232921,54,5
3232921,9,6
3232921,11,7
3232921,37,8
3232921,19,9
3232921,57,10
3232921,63,11
3232921,45,12
3232957,58,1
3232957,62,2
3232957,7,3
3232957,4,4
3232957,42,5
3232957,41,6
3232957,39,7
3232957,35,8
3232957,52,9
3232957,36,10
3232971,16,1
3232971,41,2
3232971,46,3
3232971,15,4
3232971,8,5
3232971,4,6
3232971,12,7
3232971,9,8
3232971,30,9
3232971,11,10
3233154,31,1
3233154,54,2
3233154,7,3
3233154,30,4
3233154,2,5
3233154,33,6
3233154,1,7
3233154,29,8
3233154,18,9
3233154,19,10
3233154,35,11
3233534,18,1
3233534,29,2
3233534,27,3
3233534,39,4
3233534,38,5
3233534,35,6
3233534,63,7
3233534,24,8
3233534,16,9
3233534,57,10
3233534,33,11
3233839,39,1
3233839,16,2
3233839,48,3
3233839,44,4
3233839,31,5
3233839,1,6
3233839,33,7
3233839,57,8
3233839,13,9
3233839,35,10
3233839,49,11
3234215,4,1
3234215,54,2
3234215,12,3
3234215,39,4
3234215,33,5
3234215,58,6
3234215,42,7
3234215,6,8
3234215,11,9
3234215,13,10
3234262,22,1
3234262,51,2
3234262,59,3
3234262,31,4
3234262,15,5
3234262,29,6
3234262,17,7
3234262,8,8
3234262,43,9
3234262,7,10
3234262,1,11
3234296,12,1
3234296,9,2
3234296,21,3
3234296,26,4
3234296,27,5
3234296,37,6
3234296,25,7
3234296,42,8
3234296,41,9
3234296,19,10
3234547,8,1
3234547,12,2
3234547,52,3
3234547,15,4
3234547,44,5
3234547,36,6
3234547,19,7
3234547,2,8
3234547,58,9
3234547,30,10
3234579,23,1
3234579,31,2
3234579,40,3
3234579,35,4
3234579,49,5
3234579,12,6
3234579,1,7
3234579,5,8
3234579,32,9
3234579,38,10
3234587,20,1
3234587,15,2
3234587,39,3
3234587,35,4
3234587,23,5
3234587,54,6
3234587,51,7
3234587,33,8
3234587,28,9
3234587,46,10
3234669,23,1
3234669,51,2
3234669,4,3
3234669,5,4
3234669,1,5
3234669,49,6
3234669,44,7
3234669,53,8
3234669,15,9
3234669,26,10
3234669,9,11
3235038,31,1
3235038,6,2
3235038,48,3
3235038,27,4
3235038,2,5
3235038,18,6
3235038,60,7
3235038,11,8
3235038,3,9
3235038,13,10
3235242,23,1
3235242,45,2
3235242,31,3
3235242,32,4
3235242,40,5
3235242,12,6
3235242,6,7
3235242,7,8
3235242,8,9
3235242,1,10
3235242,36,11
3235242,25,12
3235242,9,13
3235242,29,14
3235242,30,15
3235308,31,1
3235308,23,2
3235308,14,3
3235308,22,4
3235308,12,5
3235308,42,6
3235308,9,7
3235308,54,8
3235308,51,9
3235308,55,10
3235374,41,1
3235374,4,2
3235374,13,3
3235374,27,4
3235374,29,5
3235374,11,6
3235374,17,7
3235374,7,8
3235374,6,9
3235374,23,10
3235512,51,1
3235512,62,2
3235512,47,3
3235512,23,4
3235512,4,5
3235512,42,6
3235512,36,7
3235512,35,8
3235512,13,9
3235512,6,10
3235575,35,1
3235575,7,2
3235575,36,3
3235575,22,4
3235575,8,5
3235575,4,6
3235575,19,7
3235575,23,8
3235575,12,9
3235575,13,10
3235575,57,11
3235575,3,12
3235575,30,13
3235575,29,14
3235575,2,15
3235904,31,1
3235904,24,2
3235904,23,3
3235904,33,4
3235904,44,5
3235904,35,6
3235904,25,7
3235904,2,8
3235904,36,9
3235904,5,10
3235904,43,11
3235904,42,12
3235963,8,1
3235963,38,2
3235963,12,3
3235963,13,4
3235963,7,5
3235963,36,6
3235963,23,7
3235963,53,8
3235963,29,9
3235963,11,10
3235963,32,11
3236279,4,1
3236279,7,2
3236279,27,3
3236279,38,4
3236279,35,5
3236279,12,6
3236279,37,7
3236279,25,8
3236279,26,9
3236279,18,10
3236279,63,11
3236279,34,12
3236279,42,13
3236279,33,14
3236412,15,1
3236412,20,2
3236412,4,3
3236412,42,4
3236412,41,5
3236412,58,6
3236412,22,7
3236412,26,8
3236412,5,9
3236412,36,10
3236412,32,11
3236914,35,1
3236914,51,2
3236914,4,3
3236914,7,4
3236914,27,5
3236914,29,6
3236914,5,7
3236914,23,8
3236914,45,9
3236914,46,10
3236941,31,1
3236941,2,2
3236941,23,3
3236941,55,4
3236941,5,5
3236941,39,6
3236941,19,7
3236941,46,8
3236941,3,9
3236941,1,10
3237088,53,1
3237088,44,2
3237088,13,3
3237088,11,4
3237088,27,5
3237088,35,6
3237088,57,7
3237088,1,8
3237088,3,9
3237088,30,10
3237088,15,11
3237124,62,1
3237124,30,2
3237124,27,3
3237124,13,4
3237124,29,5
3237124,1,6
3237124,28,7
3237124,23,8
3237124,5,9
3237124,35,10
3237124,63,11
3237124,11,12
3237124,43,13
3237124,2,14
3237124,14,15
3237125,15,1
3237125,12,2
3237125,23,3
3237125,46,4
3237125,45,5
3237125,37,6
3237125,21,7
3237125,41,8
3237125,56,9
3237125,7,10
3237358,45,1
3237358,12,2
3237358,31,3
3237358,48,4
3237358,11,5
3237358,38,6
3237358,27,7
3237358,13,8
3237358,9,9
3237358,14,10
3237358,51,11
3237452,52,1
3237452,20,2
3237452,39,3
3237452,59,4
3237452,15,5
3237452,48,6
3237452,42,7
3237452,23,8
3237452,46,9
3237452,2,10
3237547,4,1
3237547,16,2
3237547,32,3
3237547,25,4
3237547,55,5
3237547,12,6
3237547,45,7
3237547,13,8
3237547,7,9
3237547,28,10
3237658,58,1
3237658,4,2
3237658,51,3
3237658,12,4
3237658,54,5
3237658,11,6
3237658,13,7
3237658,52,8
3237658,29,9
3237658,6,10
3237658,7,11
3237695,1,1
3237695,13,2
3237695,11,3
3237695,12,4
3237695,38,5
3237695,3,6
3237695,25,7
3237695,6,8
3237695,27,9
3237695,15,10
3237695,19,11
3237695,41,12
3237706,31,1
3237706,59,2
3237706,39,3
3237706,63,4
3237706,6,5
3237706,18,6
3237706,1,7
3237706,49,8
3237706,27,9
3237706,56,10
3237740,20,1
3237740,31,2
3237740,13,3
3237740,38,4
3237740,18,5
3237740,53,6
3237740,24,7
3237740,30,8
3237740,12,9
3237740,45,10
3237740,56,11
3237740,36,12
3237832,22,1
3237832,31,2
3237832,27,3
3237832,54,4
3237832,30,5
3237832,12,6
3237832,40,7
3237832,25,8
3237832,35,9
3237832,13,10
3237832,36,11
3237832,49,12
3237832,3,13
3237832,9,14
3237832,51,15
3237832,1,16
3237833,31,1
3237833,51,2
3237833,11,3
3237833,50,4
3237833,2,5
3237833,41,6
3237833,46,7
3237833,15,8
3237833,7,9
3237833,45,10
3237833,39,11
3237957,7,1
3237957,24,2
3237957,31,3
3237957,8,4
3237957,5,5
3237957,37,6
3237957,48,7
3237957,1,8
3237957,33,9
3237957,13,10
3238082,51,1
3238082,31,2
3238082,39,3
3238082,54,4
3238082,13,5
3238082,6,6
3238082,33,7
3238082,1,8
3238082,19,9
3238082,15,10
3238100,31,1
3238100,1,2
3238100,37,3
3238100,12,4
3238100,42,5
3238100,41,6
3238100,59,7
3238100,18,8
3238100,55,9
3238100,63,10
3238731,31,1
3238731,24,2
3238731,59,3
3238731,18,4
3238731,39,5
3238731,30,6
3238731,11,7
3238731,13,8
3238731,25,9
3238731,55,10
3238731,37,11
3238731,17,12
3238747,39,1
3238747,6,2
3238747,35,3
3238747,31,4
3238747,63,5
3238747,40,6
3238747,60,7
3238747,27,8
3238747,59,9
3238747,9,10
3238747,18,11
3238974,58,1
3238974,35,2
3238974,7,3
3238974,59,4
3238974,12,5
3238974,1,6
3238974,2,7
3238974,8,8
3238974,48,9
3238974,4,10
3238974,16,11
3238974,17,12
3239135,52,1
3239135,24,2
3239135,40,3
3239135,49,4
3239135,26,5
3239135,36,6
3239135,31,7
3239135,53,8
3239135,5,9
3239135,21,10
3239135,25,11
3239373,51,1
3239373,31,2
3239373,17,3
3239373,39,4
3239373,22,5
3239373,52,6
3239373,11,7
3239373,1,8
3239373,56,9
3239373,54,10
3239421,7,1
3239421,35,2
3239421,6,3
3239421,1,4
3239421,40,5
3239421,18,6
3239421,31,7
3239421,39,8
3239421,38,9
3239421,27,10
3239711,14,1
3239711,16,2
3239711,12,3
3239711,15,4
3239711,1,5
3239711,23,6
3239711,7,7
3239711,48,8
3239711,26,9
3239711,2,10
3239711,52,11
3239819,31,1
3239819,13,2
3239819,8,3
3239819,52,4
3239819,11,5
3239819,35,6
3239819,36,7
3239819,14,8
3239819,2,9
3239819,29,10
3239819,1,11
3239819,59,12
3239819,40,13
3239819,18,14
3240045,12,1
3240045,4,2
3240045,15,3
3240045,19,4
3240045,30,5
3240045,48,6
3240045,35,7
3240045,1,8
3240045,61,9
3240045,20,10
3240434,31,1
3240434,23,2
3240434,15,3
3240434,34,4
3240434,62,5
3240434,49,6
3240434,25,7
3240434,60,8
3240434,56,9
3240434,39,10
3240434,38,11
3240434,35,12
3240509,1,1
3240509,23,2
3240509,8,3
3240509,42,4
3240509,3,5
3240509,31,6
3240509,25,7
3240509,21,8
3240509,35,9
3240509,49,10
3240509,52,11
3240887,59,1
3240887,4,2
3240887,23,3
3240887,6,4
3240887,48,5
3240887,12,6
3240887,29,7
3240887,2,8
3240887,13,9
3240887,11,10
3241198,58,1
3241198,27,2
3241198,39,3
3241198,13,4
3241198,11,5
3241198,7,6
3241198,44,7
3241198,35,8
3241198,3,9
3241198,21,10
3241198,1,11
3241216,22,1
3241216,21,2
3241216,19,3
3241216,42,4
3241216,2,5
3241216,36,6
3241216,54,7
3241216,31,8
3241216,1,9
3241216,7,10
3241216,43,11
3241216,26,12
3241216,33,13
3241216,37,14
3241411,51,1
3241411,15,2
3241411,23,3
3241411,48,4
3241411,50,5
3241411,58,6
3241411,30,7
3241411,52,8
3241411,1,9
3241411,39,10
3241411,31,11
3241499,31,1
3241499,16,2
3241499,51,3
3241499,37,4
3241499,15,5
3241499,23,6
3241499,33,7
3241499,13,8
3241499,46,9
3241499,1,10
3241499,47,11
3241499,21,12
3241499,25,13
3241499,20,14
3241499,35,15
3241499,49,16
3241845,35,1
3241845,29,2
3241845,39,3
3241845,51,4
3241845,31,5
3241845,5,6
3241845,37,7
3241845,7,8
3241845,1,9
3241845,11,10
3241847,24,1
3241847,43,2
3241847,36,3
3241847,55,4
3241847,15,5
3241847,46,6
3241847,9,7
3241847,31,8
3241847,42,9
3241847,45,10
3241973,6,1
3241973,23,2
3241973,39,3
3241973,15,4
3241973,13,5
3241973,27,6
3241973,19,7
3241973,53,8
3241973,36,9
3241973,52,10
3242016,44,1
3242016,35,2
3242016,1,3
3242016,5,4
3242016,41,5
3242016,4,6
3242016,12,7
3242016,13,8
3242016,23,9
3242016,7,10
3242019,44,1
3242019,33,2
3242019,31,3
3242019,38,4
3242019,12,5
3242019,40,6
3242019,28,7
3242019,23,8
3242019,6,9
3242019,30,10
3242019,36,11
3242019,60,12
3242019,7,13
3242019,13,14
3242019,11,15
3242168,19,1
3242168,36,2
3242168,26,3
3242168,5,4
3242168,44,5
3242168,40,6
3242168,33,7
3242168,39,8
3242168,46,9
3242168,42,10
3242168,52,11
3242168,23,12
3242263,42,1
3242263,38,2
3242263,16,3
3242263,59,4
3242263,15,5
3242263,23,6
3242263,8,7
3242263,40,8
3242263,24,9
3242263,6,10
3242554,4,1
3242554,12,2
3242554,23,3
3242554,8,4
3242554,19,5
3242554,15,6
3242554,46,7
3242554,16,8
3242554,25,9
3242554,11,10
3242554,35,11
3242564,20,1
3242564,12,2
3242564,23,3
3242564,41,4
3242564,1,5
3242564,29,6
3242564,55,7
3242564,50,8
3242564,8,9
3242564,48,10
3242564,28,11
3242564,35,12
3242564,7,13
3242584,8,1
3242584,23,2
3242584,12,3
3242584,4,4
3242584,15,5
3242584,41,6
3242584,17,7
3242584,28,8
3242584,48,9
3242584,7,10
3242905,2,1
3242905,23,2
3242905,20,3
3242905,8,4
3242905,12,5
3242905,19,6
3242905,42,7
3242905,28,8
3242905,25,9
3242905,46,10
3242905,1,11
3242905,48,12
3243091,15,1
3243091,2,2
3243091,35,3
3243091,18,4
3243091,14,5
3243091,11,6
3243091,36,7
3243091,55,8
3243091,52,9
3243091,39,10
3243091,21,11
3243200,36,1
3243200,59,2
3243200,33,3
3243200,51,4
3243200,39,5
3243200,23,6
3243200,46,7
3243200,1,8
3243200,30,9
3243200,49,10
3243200,3,11
3243200,48,12
3243453,60,1
3243453,27,2
3243453,11,3
3243453,35,4
3243453,2,5
3243453,23,6
3243453,15,7
3243453,12,8
3243453,5,9
3243453,16,10
3243453,7,11
3243453,32,12
3243453,33,13
3243480,4,1
3243480,9,2
3243480,2,3
3243480,40,4
3243480,19,5
3243480,7,6
3243480,21,7
3243480,1,8
3243480,33,9
3243480,36,10
3243480,15,11
3243480,53,12
3243510,4,1
3243510,10,2
3243510,12,3
3243510,8,4
3243510,1,5
3243510,13,6
3243510,11,7
3243510,52,8
3243510,7,9
3243510,36,10
3243598,12,1
3243598,35,2
3243598,8,3
3243598,20,4
3243598,28,5
3243598,32,6
3243598,1,7
3243598,23,8
3243598,54,9
3243598,26,10
3243648,38,1
3243648,36,2
3243648,43,3
3243648,32,4
3243648,26,5
3243648,42,6
3243648,31,7
3243648,18,8
3243648,24,9
3243648,8,10
3243648,54,11
3243648,53,12
3243648,10,13
3243805,42,1
3243805,23,2
3243805,53,3
3243805,15,4
3243805,21,5
3243805,25,6
3243805,49,7
3243805,62,8
3243805,35,9
3243805,29,10
3243816,25,1
3243816,4,2
3243816,1,3
3243816,39,4
3243816,6,5
3243816,28,6
3243816,19,7
3243816,40,8
3243816,35,9
3243816,42,10
3244221,12,1
3244221,1,2
3244221,33,3
3244221,50,4
3244221,8,5
3244221,10,6
3244221,40,7
3244221,57,8
3244221,42,9
3244221,2,10
3244336,48,1
3244336,12,2
3244336,62,3
3244336,17,4
3244336,1,5
3244336,13,6
3244336,4,7
3244336,8,8
3244336,19,9
3244336,15,10
3244427,4,1
3244427,39,2
3244427,13,3
3244427,46,4
3244427,1,5
3244427,32,6
3244427,27,7
3244427,26,8
3244427,44,9
3244427,28,10
3244427,11,11
3245002,27,1
3245002,4,2
3245002,50,3
3245002,12,4
3245002,1,5
3245002,38,6
3245002,51,7
3245002,44,8
3245002,23,9
3245002,3,10
3245002,29,11
3245264,62,1
3245264,1,2
3245264,33,3
3245264,4,4
3245264,36,5
3245264,52,6
3245264,28,7
3245264,39,8
3245264,26,9
3245264,54,10
3245264,15,11
3245264,19,12
3245264,55,13
3245542,12,1
3245542,22,2
3245542,4,3
3245542,5,4
3245542,58,5
3245542,46,6
3245542,36,7
3245542,52,8
3245542,9,9
3245542,6,10
3245675,30,1
3245675,57,2
3245675,12,3
